TRANSACTION_ID,BENEFICIARY_BANK_BIC,BIC_COUNTRY_CODE
139925,DEUTDEFF,DE
141405,DEUTDEFF,DE
144281,DEUTDEFF,DE
121924,DEUTDEFF,DE
127906,DEUTDEFF,DE
61180,DEUTDEFF,DE
94567,DEUTDEFF,DE
96620,DEUTDEFF,DE
107063,DEUTDEFF,DE
927,DEUTDEFF,DE
1546,DEUTDEFF,DE
2368,DEUTDEFF,DE
4725,DEUTDEFF,DE
5122,DEUTDEFF,DE
10304,DEUTDEFF,DE
12925,DEUTDEFF,DE
17203,DEUTDEFF,DE
27546,DEUTDEFF,DE
29920,DEUTDEFF,DE
30583,DEUTDEFF,DE
31400,DEUTDEFF,DE
31444,DEUTDEFF,DE
32682,DEUTDEFF,DE
36087,DEUTDEFF,DE
36785,DEUTDEFF,DE
37943,DEUTDEFF,DE
38363,DEUTDEFF,DE
39687,DEUTDEFF,DE
40647,DEUTDEFF,DE
43560,DEUTDEFF,DE
43727,DEUTDEFF,DE
46047,DEUTDEFF,DE
48202,DEUTDEFF,DE
80342,DEUTDEFF,DE
81282,DEUTDEFF,DE
82367,DEUTDEFF,DE
83404,DEUTDEFF,DE
85864,DEUTDEFF,DE
88705,DEUTDEFF,DE
90547,DEUTDEFF,DE
92246,DEUTDEFF,DE
93207,DEUTDEFF,DE
137326,DEUTDEFF,DE
138540,DEUTDEFF,DE
142226,DEUTDEFF,DE
144161,DEUTDEFF,DE
112965,DEUTDEFF,DE
113025,DEUTDEFF,DE
115302,DEUTDEFF,DE
119068,DEUTDEFF,DE
122726,DEUTDEFF,DE
123142,DEUTDEFF,DE
123361,DEUTDEFF,DE
123825,DEUTDEFF,DE
124066,DEUTDEFF,DE
124600,DEUTDEFF,DE
126642,DEUTDEFF,DE
127087,DEUTDEFF,DE
127568,DEUTDEFF,DE
130762,DEUTDEFF,DE
130926,DEUTDEFF,DE
62001,DEUTDEFF,DE
64381,DEUTDEFF,DE
72121,DEUTDEFF,DE
73548,DEUTDEFF,DE
74701,DEUTDEFF,DE
74981,DEUTDEFF,DE
95446,DEUTDEFF,DE
367,DEUTDEFF,DE
3602,DEUTDEFF,DE
5128,DEUTDEFF,DE
5542,DEUTDEFF,DE
5781,DEUTDEFF,DE
8283,DEUTDEFF,DE
8721,DEUTDEFF,DE
10226,DEUTDEFF,DE
13001,DEUTDEFF,DE
15526,DEUTDEFF,DE
19326,DEUTDEFF,DE
19865,DEUTDEFF,DE
23901,DEUTDEFF,DE
24603,DEUTDEFF,DE
30500,DEUTDEFF,DE
32220,DEUTDEFF,DE
34122,DEUTDEFF,DE
40066,DEUTDEFF,DE
40606,DEUTDEFF,DE
43583,DEUTDEFF,DE
44002,DEUTDEFF,DE
45026,DEUTDEFF,DE
45045,DEUTDEFF,DE
47182,DEUTDEFF,DE
47728,DEUTDEFF,DE
49622,DEUTDEFF,DE
50025,DEUTDEFF,DE
53266,DEUTDEFF,DE
54306,DEUTDEFF,DE
55800,DEUTDEFF,DE
76663,DEUTDEFF,DE
78200,DEUTDEFF,DE
81320,DEUTDEFF,DE
82468,DEUTDEFF,DE
84986,DEUTDEFF,DE
87848,DEUTDEFF,DE
92162,DEUTDEFF,DE
92281,DEUTDEFF,DE
132160,DEUTDEFF,DE
133624,DEUTDEFF,DE
134361,DEUTDEFF,DE
136441,DEUTDEFF,DE
136480,DEUTDEFF,DE
137164,DEUTDEFF,DE
141760,DEUTDEFF,DE
143340,DEUTDEFF,DE
144626,DEUTDEFF,DE
145782,DEUTDEFF,DE
147764,DEUTDEFF,DE
148967,DEUTDEFF,DE
114206,DEUTDEFF,DE
114500,DEUTDEFF,DE
114728,DEUTDEFF,DE
115063,DEUTDEFF,DE
116728,DEUTDEFF,DE
121240,DEUTDEFF,DE
126825,DEUTDEFF,DE
130264,DEUTDEFF,DE
56642,DEUTDEFF,DE
58207,DEUTDEFF,DE
61186,DEUTDEFF,DE
61962,DEUTDEFF,DE
62548,DEUTDEFF,DE
69860,DEUTDEFF,DE
70403,DEUTDEFF,DE
71588,DEUTDEFF,DE
71944,DEUTDEFF,DE
72667,DEUTDEFF,DE
73320,DEUTDEFF,DE
73322,DEUTDEFF,DE
73400,DEUTDEFF,DE
74001,DEUTDEFF,DE
96040,DEUTDEFF,DE
96166,DEUTDEFF,DE
96746,DEUTDEFF,DE
100627,DEUTDEFF,DE
101104,DEUTDEFF,DE
101623,DEUTDEFF,DE
103986,DEUTDEFF,DE
104345,DEUTDEFF,DE
105786,DEUTDEFF,DE
110065,DEUTDEFF,DE
1124,DEUTDEFF,DE
4681,DEUTDEFF,DE
5927,DEUTDEFF,DE
11144,DEUTDEFF,DE
11588,DEUTDEFF,DE
13544,DEUTDEFF,DE
13960,DEUTDEFF,DE
16284,DEUTDEFF,DE
16442,DEUTDEFF,DE
17903,DEUTDEFF,DE
20244,DEUTDEFF,DE
22564,DEUTDEFF,DE
25082,DEUTDEFF,DE
30043,DEUTDEFF,DE
31247,DEUTDEFF,DE
32066,DEUTDEFF,DE
32580,DEUTDEFF,DE
33168,DEUTDEFF,DE
35407,DEUTDEFF,DE
36883,DEUTDEFF,DE
36920,DEUTDEFF,DE
38888,DEUTDEFF,DE
42687,DEUTDEFF,DE
45725,DEUTDEFF,DE
47460,DEUTDEFF,DE
48146,DEUTDEFF,DE
48422,DEUTDEFF,DE
49920,DEUTDEFF,DE
51804,DEUTDEFF,DE
55384,DEUTDEFF,DE
75801,DEUTDEFF,DE
76246,DEUTDEFF,DE
77560,DEUTDEFF,DE
77985,DEUTDEFF,DE
82308,DEUTDEFF,DE
88920,DEUTDEFF,DE
89963,DEUTDEFF,DE
92480,DEUTDEFF,DE
132803,DEUTDEFF,DE
134681,DEUTDEFF,DE
136428,DEUTDEFF,DE
138664,DEUTDEFF,DE
139086,DEUTDEFF,DE
139968,DEUTDEFF,DE
141225,DEUTDEFF,DE
142985,DEUTDEFF,DE
145361,DEUTDEFF,DE
147787,DEUTDEFF,DE
148447,DEUTDEFF,DE
148988,DEUTDEFF,DE
113224,DEUTDEFF,DE
114006,DEUTDEFF,DE
114480,DEUTDEFF,DE
115223,DEUTDEFF,DE
117360,DEUTDEFF,DE
117968,DEUTDEFF,DE
118642,DEUTDEFF,DE
119286,DEUTDEFF,DE
119868,DEUTDEFF,DE
121760,DEUTDEFF,DE
121828,DEUTDEFF,DE
122645,DEUTDEFF,DE
123004,DEUTDEFF,DE
125720,DEUTDEFF,DE
128626,DEUTDEFF,DE
57328,DEUTDEFF,DE
69961,DEUTDEFF,DE
70660,DEUTDEFF,DE
72122,DEUTDEFF,DE
73762,DEUTDEFF,DE
74868,DEUTDEFF,DE
99846,DEUTDEFF,DE
100166,DEUTDEFF,DE
103723,DEUTDEFF,DE
106301,DEUTDEFF,DE
106368,DEUTDEFF,DE
106962,DEUTDEFF,DE
107442,DEUTDEFF,DE
107747,DEUTDEFF,DE
110164,DEUTDEFF,DE
5805,DEUTDEFF,DE
6967,DEUTDEFF,DE
8487,DEUTDEFF,DE
14780,DEUTDEFF,DE
15306,DEUTDEFF,DE
15501,DEUTDEFF,DE
15864,DEUTDEFF,DE
17402,DEUTDEFF,DE
17521,DEUTDEFF,DE
18024,DEUTDEFF,DE
18620,DEUTDEFF,DE
19588,DEUTDEFF,DE
21725,DEUTDEFF,DE
22142,DEUTDEFF,DE
27927,DEUTDEFF,DE
30161,DEUTDEFF,DE
31941,DEUTDEFF,DE
35446,DEUTDEFF,DE
36687,DEUTDEFF,DE
38582,DEUTDEFF,DE
47605,DEUTDEFF,DE
50907,DEUTDEFF,DE
51601,DEUTDEFF,DE
54300,DEUTDEFF,DE
55968,DEUTDEFF,DE
79402,DEUTDEFF,DE
82287,DEUTDEFF,DE
88848,DEUTDEFF,DE
90603,DEUTDEFF,DE
134142,DEUTDEFF,DE
135102,DEUTDEFF,DE
136701,DEUTDEFF,DE
137026,DEUTDEFF,DE
138402,DEUTDEFF,DE
140041,DEUTDEFF,DE
144320,DEUTDEFF,DE
145606,DEUTDEFF,DE
115463,DEUTDEFF,DE
115568,DEUTDEFF,DE
118702,DEUTDEFF,DE
118746,DEUTDEFF,DE
121427,DEUTDEFF,DE
122162,DEUTDEFF,DE
124163,DEUTDEFF,DE
128423,DEUTDEFF,DE
128441,DEUTDEFF,DE
129320,DEUTDEFF,DE
130744,DEUTDEFF,DE
131188,DEUTDEFF,DE
58824,DEUTDEFF,DE
59028,DEUTDEFF,DE
65060,DEUTDEFF,DE
67087,DEUTDEFF,DE
68467,DEUTDEFF,DE
70146,DEUTDEFF,DE
71947,DEUTDEFF,DE
72286,DEUTDEFF,DE
73463,DEUTDEFF,DE
98086,DEUTDEFF,DE
98942,DEUTDEFF,DE
100861,DEUTDEFF,DE
100943,DEUTDEFF,DE
105446,DEUTDEFF,DE
109540,DEUTDEFF,DE
111020,DEUTDEFF,DE
761,DEUTDEFF,DE
5845,DEUTDEFF,DE
7244,DEUTDEFF,DE
11545,DEUTDEFF,DE
12700,DEUTDEFF,DE
13423,DEUTDEFF,DE
14362,DEUTDEFF,DE
15786,DEUTDEFF,DE
19706,DEUTDEFF,DE
21522,DEUTDEFF,DE
21984,DEUTDEFF,DE
24763,DEUTDEFF,DE
27043,DEUTDEFF,DE
29588,DEUTDEFF,DE
39021,DEUTDEFF,DE
43521,DEUTDEFF,DE
44843,DEUTDEFF,DE
46044,DEUTDEFF,DE
46406,DEUTDEFF,DE
47768,DEUTDEFF,DE
48088,DEUTDEFF,DE
50508,DEUTDEFF,DE
53707,DEUTDEFF,DE
80262,DEUTDEFF,DE
82488,DEUTDEFF,DE
83985,DEUTDEFF,DE
86486,DEUTDEFF,DE
87062,DEUTDEFF,DE
90523,DEUTDEFF,DE
90704,DEUTDEFF,DE
91702,DEUTDEFF,DE
92820,DEUTDEFF,DE
133665,DEUTDEFF,DE
135060,DEUTDEFF,DE
135824,DEUTDEFF,DE
135865,DEUTDEFF,DE
136321,DEUTDEFF,DE
141506,DEUTDEFF,DE
143247,DEUTDEFF,DE
143583,DEUTDEFF,DE
144864,DEUTDEFF,DE
145181,DEUTDEFF,DE
149105,DEUTDEFF,DE
112687,DEUTDEFF,DE
113626,DEUTDEFF,DE
114241,DEUTDEFF,DE
115581,DEUTDEFF,DE
116864,DEUTDEFF,DE
118500,DEUTDEFF,DE
118940,DEUTDEFF,DE
124086,DEUTDEFF,DE
124502,DEUTDEFF,DE
125242,DEUTDEFF,DE
126644,DEUTDEFF,DE
128083,DEUTDEFF,DE
129746,DEUTDEFF,DE
58847,DEUTDEFF,DE
59604,DEUTDEFF,DE
61725,DEUTDEFF,DE
62002,DEUTDEFF,DE
63306,DEUTDEFF,DE
66881,DEUTDEFF,DE
69586,DEUTDEFF,DE
71783,DEUTDEFF,DE
73465,DEUTDEFF,DE
74104,DEUTDEFF,DE
74988,DEUTDEFF,DE
95861,DEUTDEFF,DE
96604,DEUTDEFF,DE
97984,DEUTDEFF,DE
98128,DEUTDEFF,DE
104183,DEUTDEFF,DE
104602,DEUTDEFF,DE
105524,DEUTDEFF,DE
106001,DEUTDEFF,DE
109722,DEUTDEFF,DE
112144,DEUTDEFF,DE
107,DEUTDEFF,DE
2766,DEUTDEFF,DE
3725,DEUTDEFF,DE
5125,DEUTDEFF,DE
6427,DEUTDEFF,DE
9082,DEUTDEFF,DE
10160,DEUTDEFF,DE
13962,DEUTDEFF,DE
15741,DEUTDEFF,DE
18801,DEUTDEFF,DE
19984,DEUTDEFF,DE
20961,DEUTDEFF,DE
21566,DEUTDEFF,DE
28202,DEUTDEFF,DE
29344,DEUTDEFF,DE
29481,DEUTDEFF,DE
29705,DEUTDEFF,DE
30264,DEUTDEFF,DE
30303,DEUTDEFF,DE
31387,DEUTDEFF,DE
32405,DEUTDEFF,DE
32602,DEUTDEFF,DE
34823,DEUTDEFF,DE
35361,DEUTDEFF,DE
38562,DEUTDEFF,DE
39040,DEUTDEFF,DE
39865,DEUTDEFF,DE
40547,DEUTDEFF,DE
43403,DEUTDEFF,DE
43762,DEUTDEFF,DE
47183,DEUTDEFF,DE
50640,DEUTDEFF,DE
52788,DEUTDEFF,DE
52904,DEUTDEFF,DE
53524,DEUTDEFF,DE
53525,DEUTDEFF,DE
76561,DEUTDEFF,DE
80328,DEUTDEFF,DE
81461,DEUTDEFF,DE
81721,DEUTDEFF,DE
83163,DEUTDEFF,DE
84502,DEUTDEFF,DE
85045,DEUTDEFF,DE
86901,DEUTDEFF,DE
87680,DEUTDEFF,DE
88545,DEUTDEFF,DE
93403,DEUTDEFF,DE
131304,DEUTDEFF,DE
132601,DEUTDEFF,DE
134485,DEUTDEFF,DE
136922,DEUTDEFF,DE
140360,DEUTDEFF,DE
140764,DEUTDEFF,DE
142281,DEUTDEFF,DE
144500,DEUTDEFF,DE
146445,DEUTDEFF,DE
148563,DEUTDEFF,DE
149468,DEUTDEFF,DE
118200,DEUTDEFF,DE
124325,DEUTDEFF,DE
124724,DEUTDEFF,DE
126042,DEUTDEFF,DE
128508,DEUTDEFF,DE
128884,DEUTDEFF,DE
129625,DEUTDEFF,DE
129706,DEUTDEFF,DE
57202,DEUTDEFF,DE
58448,DEUTDEFF,DE
60548,DEUTDEFF,DE
60604,DEUTDEFF,DE
60647,DEUTDEFF,DE
60980,DEUTDEFF,DE
61008,DEUTDEFF,DE
61846,DEUTDEFF,DE
63027,DEUTDEFF,DE
64080,DEUTDEFF,DE
68444,DEUTDEFF,DE
71805,DEUTDEFF,DE
72343,DEUTDEFF,DE
72683,DEUTDEFF,DE
96060,DEUTDEFF,DE
96848,DEUTDEFF,DE
97482,DEUTDEFF,DE
99684,DEUTDEFF,DE
104404,DEUTDEFF,DE
106084,DEUTDEFF,DE
107048,DEUTDEFF,DE
108245,DEUTDEFF,DE
110424,DEUTDEFF,DE
112183,DEUTDEFF,DE
15027,DEUTDEFF,DE
28723,DEUTDEFF,DE
29867,DEUTDEFF,DE
30705,DEUTDEFF,DE
31487,DEUTDEFF,DE
56046,DEUTDEFF,DE
80820,DEUTDEFF,DE
88143,DEUTDEFF,DE
89925,DEUTDEFF,DE
60525,DEUTDEFF,DE
65942,DEUTDEFF,DE
68002,DEUTDEFF,DE
74805,DEUTDEFF,DE
97045,DEUTDEFF,DE
149208,DEUTDEFF,DE
56480,DEUTDEFF,DE
105544,DEUTDEFF,DE
6846,DEUTDEFF,DE
10368,DEUTDEFF,DE
11985,DEUTDEFF,DE
24804,DEUTDEFF,DE
34520,DEUTDEFF,DE
38166,DEUTDEFF,DE
49742,DEUTDEFF,DE
51141,DEUTDEFF,DE
78720,DEUTDEFF,DE
147022,DEUTDEFF,DE
66207,DEUTDEFF,DE
72163,DEUTDEFF,DE
74268,DEUTDEFF,DE
8302,DEUTDEFF,DE
17307,DEUTDEFF,DE
20726,DEUTDEFF,DE
40143,DEUTDEFF,DE
48241,DEUTDEFF,DE
79862,DEUTDEFF,DE
122784,DEUTDEFF,DE
107401,DEUTDEFF,DE
1344,DEUTDEFF,DE
5705,DEUTDEFF,DE
8886,DEUTDEFF,DE
12245,DEUTDEFF,DE
12265,DEUTDEFF,DE
13180,DEUTDEFF,DE
16723,DEUTDEFF,DE
21462,DEUTDEFF,DE
22681,DEUTDEFF,DE
27084,DEUTDEFF,DE
28008,DEUTDEFF,DE
29267,DEUTDEFF,DE
35600,DEUTDEFF,DE
41143,DEUTDEFF,DE
41423,DEUTDEFF,DE
44148,DEUTDEFF,DE
45082,DEUTDEFF,DE
45441,DEUTDEFF,DE
46208,DEUTDEFF,DE
48081,DEUTDEFF,DE
49882,DEUTDEFF,DE
51748,DEUTDEFF,DE
54442,DEUTDEFF,DE
55460,DEUTDEFF,DE
78308,DEUTDEFF,DE
78404,DEUTDEFF,DE
79484,DEUTDEFF,DE
80565,DEUTDEFF,DE
84683,DEUTDEFF,DE
85204,DEUTDEFF,DE
87200,DEUTDEFF,DE
87544,DEUTDEFF,DE
90463,DEUTDEFF,DE
92482,DEUTDEFF,DE
93103,DEUTDEFF,DE
136166,DEUTDEFF,DE
136222,DEUTDEFF,DE
137162,DEUTDEFF,DE
140248,DEUTDEFF,DE
140621,DEUTDEFF,DE
141042,DEUTDEFF,DE
146601,DEUTDEFF,DE
147403,DEUTDEFF,DE
147626,DEUTDEFF,DE
149482,DEUTDEFF,DE
149765,DEUTDEFF,DE
114807,DEUTDEFF,DE
125302,DEUTDEFF,DE
129021,DEUTDEFF,DE
130420,DEUTDEFF,DE
58160,DEUTDEFF,DE
63461,DEUTDEFF,DE
63568,DEUTDEFF,DE
67500,DEUTDEFF,DE
67700,DEUTDEFF,DE
69144,DEUTDEFF,DE
70240,DEUTDEFF,DE
73281,DEUTDEFF,DE
74565,DEUTDEFF,DE
99183,DEUTDEFF,DE
110005,DEUTDEFF,DE
110245,DEUTDEFF,DE
485,DEUTDEFF,DE
785,DEUTDEFF,DE
884,DEUTDEFF,DE
1885,DEUTDEFF,DE
4546,DEUTDEFF,DE
12902,DEUTDEFF,DE
15884,DEUTDEFF,DE
18507,DEUTDEFF,DE
18980,DEUTDEFF,DE
21145,DEUTDEFF,DE
24207,DEUTDEFF,DE
24583,DEUTDEFF,DE
25066,DEUTDEFF,DE
25560,DEUTDEFF,DE
25845,DEUTDEFF,DE
27964,DEUTDEFF,DE
31662,DEUTDEFF,DE
35483,DEUTDEFF,DE
37588,DEUTDEFF,DE
38863,DEUTDEFF,DE
76065,DEUTDEFF,DE
80205,DEUTDEFF,DE
83483,DEUTDEFF,DE
84684,DEUTDEFF,DE
86381,DEUTDEFF,DE
87341,DEUTDEFF,DE
88062,DEUTDEFF,DE
88460,DEUTDEFF,DE
131723,DEUTDEFF,DE
135962,DEUTDEFF,DE
137268,DEUTDEFF,DE
137862,DEUTDEFF,DE
139326,DEUTDEFF,DE
140981,DEUTDEFF,DE
147700,DEUTDEFF,DE
148128,DEUTDEFF,DE
113786,DEUTDEFF,DE
114280,DEUTDEFF,DE
114827,DEUTDEFF,DE
116523,DEUTDEFF,DE
118300,DEUTDEFF,DE
118648,DEUTDEFF,DE
120588,DEUTDEFF,DE
120865,DEUTDEFF,DE
122780,DEUTDEFF,DE
128304,DEUTDEFF,DE
56563,DEUTDEFF,DE
60081,DEUTDEFF,DE
60543,DEUTDEFF,DE
64363,DEUTDEFF,DE
64647,DEUTDEFF,DE
67968,DEUTDEFF,DE
71245,DEUTDEFF,DE
73526,DEUTDEFF,DE
74344,DEUTDEFF,DE
98927,DEUTDEFF,DE
102028,DEUTDEFF,DE
103982,DEUTDEFF,DE
104828,DEUTDEFF,DE
107165,DEUTDEFF,DE
111021,DEUTDEFF,DE
111201,DEUTDEFF,DE
112365,DEUTDEFF,DE
9500,DEUTDEFF,DE
19725,DEUTDEFF,DE
22164,DEUTDEFF,DE
24840,DEUTDEFF,DE
30164,DEUTDEFF,DE
32702,DEUTDEFF,DE
83688,DEUTDEFF,DE
129446,DEUTDEFF,DE
60002,DEUTDEFF,DE
63067,DEUTDEFF,DE
68945,DEUTDEFF,DE
71103,DEUTDEFF,DE
97644,DEUTDEFF,DE
107643,DEUTDEFF,DE
3924,DEUTDEFF,DE
44601,DEUTDEFF,DE
83046,DEUTDEFF,DE
91961,DEUTDEFF,DE
134407,DEUTDEFF,DE
114427,DEUTDEFF,DE
63204,DEUTDEFF,DE
74405,DEUTDEFF,DE
98361,DEUTDEFF,DE
17026,DEUTDEFF,DE
19260,DEUTDEFF,DE
25083,DEUTDEFF,DE
31607,DEUTDEFF,DE
40248,DEUTDEFF,DE
48245,DEUTDEFF,DE
54761,DEUTDEFF,DE
78188,DEUTDEFF,DE
90201,DEUTDEFF,DE
135828,DEUTDEFF,DE
114648,DEUTDEFF,DE
117024,DEUTDEFF,DE
119940,DEUTDEFF,DE
127164,DEUTDEFF,DE
65387,DEUTDEFF,DE
72222,DEUTDEFF,DE
74881,DEUTDEFF,DE
5186,DEUTDEFF,DE
8064,DEUTDEFF,DE
9726,DEUTDEFF,DE
10064,DEUTDEFF,DE
11288,DEUTDEFF,DE
11980,DEUTDEFF,DE
16864,DEUTDEFF,DE
16926,DEUTDEFF,DE
21285,DEUTDEFF,DE
21847,DEUTDEFF,DE
22223,DEUTDEFF,DE
23421,DEUTDEFF,DE
27784,DEUTDEFF,DE
30823,DEUTDEFF,DE
32921,DEUTDEFF,DE
36247,DEUTDEFF,DE
36445,DEUTDEFF,DE
43645,DEUTDEFF,DE
46788,DEUTDEFF,DE
46984,DEUTDEFF,DE
47547,DEUTDEFF,DE
55628,DEUTDEFF,DE
76764,DEUTDEFF,DE
79500,DEUTDEFF,DE
84221,DEUTDEFF,DE
85701,DEUTDEFF,DE
87904,DEUTDEFF,DE
89940,DEUTDEFF,DE
91523,DEUTDEFF,DE
136944,DEUTDEFF,DE
140342,DEUTDEFF,DE
141661,DEUTDEFF,DE
145200,DEUTDEFF,DE
145405,DEUTDEFF,DE
145685,DEUTDEFF,DE
145861,DEUTDEFF,DE
148200,DEUTDEFF,DE
149004,DEUTDEFF,DE
149524,DEUTDEFF,DE
112561,DEUTDEFF,DE
113564,DEUTDEFF,DE
113966,DEUTDEFF,DE
114367,DEUTDEFF,DE
117865,DEUTDEFF,DE
120160,DEUTDEFF,DE
125364,DEUTDEFF,DE
125900,DEUTDEFF,DE
126820,DEUTDEFF,DE
127546,DEUTDEFF,DE
129885,DEUTDEFF,DE
130127,DEUTDEFF,DE
59506,DEUTDEFF,DE
62163,DEUTDEFF,DE
65788,DEUTDEFF,DE
65846,DEUTDEFF,DE
70608,DEUTDEFF,DE
72185,DEUTDEFF,DE
73980,DEUTDEFF,DE
95140,DEUTDEFF,DE
96383,DEUTDEFF,DE
105405,DEUTDEFF,DE
110545,DEUTDEFF,DE
1343,DEUTDEFF,DE
4828,DEUTDEFF,DE
5323,DEUTDEFF,DE
11742,DEUTDEFF,DE
11961,DEUTDEFF,DE
16586,DEUTDEFF,DE
18363,DEUTDEFF,DE
19184,DEUTDEFF,DE
20863,DEUTDEFF,DE
21020,DEUTDEFF,DE
22946,DEUTDEFF,DE
23387,DEUTDEFF,DE
23583,DEUTDEFF,DE
24081,DEUTDEFF,DE
28482,DEUTDEFF,DE
28985,DEUTDEFF,DE
30222,DEUTDEFF,DE
31948,DEUTDEFF,DE
32923,DEUTDEFF,DE
34202,DEUTDEFF,DE
34626,DEUTDEFF,DE
34822,DEUTDEFF,DE
36741,DEUTDEFF,DE
37005,DEUTDEFF,DE
37085,DEUTDEFF,DE
40521,DEUTDEFF,DE
43108,DEUTDEFF,DE
45220,DEUTDEFF,DE
46040,DEUTDEFF,DE
48960,DEUTDEFF,DE
49685,DEUTDEFF,DE
51346,DEUTDEFF,DE
52648,DEUTDEFF,DE
53947,DEUTDEFF,DE
75267,DEUTDEFF,DE
78668,DEUTDEFF,DE
78962,DEUTDEFF,DE
82483,DEUTDEFF,DE
82781,DEUTDEFF,DE
82980,DEUTDEFF,DE
84167,DEUTDEFF,DE
84405,DEUTDEFF,DE
90208,DEUTDEFF,DE
91284,DEUTDEFF,DE
91984,DEUTDEFF,DE
92262,DEUTDEFF,DE
132208,DEUTDEFF,DE
134544,DEUTDEFF,DE
135584,DEUTDEFF,DE
138828,DEUTDEFF,DE
139885,DEUTDEFF,DE
141347,DEUTDEFF,DE
143605,DEUTDEFF,DE
145644,DEUTDEFF,DE
145806,DEUTDEFF,DE
146527,DEUTDEFF,DE
113321,DEUTDEFF,DE
117404,DEUTDEFF,DE
117868,DEUTDEFF,DE
118747,DEUTDEFF,DE
122040,DEUTDEFF,DE
123685,DEUTDEFF,DE
129521,DEUTDEFF,DE
129605,DEUTDEFF,DE
129748,DEUTDEFF,DE
58942,DEUTDEFF,DE
61363,DEUTDEFF,DE
62707,DEUTDEFF,DE
65005,DEUTDEFF,DE
66621,DEUTDEFF,DE
66783,DEUTDEFF,DE
67507,DEUTDEFF,DE
68308,DEUTDEFF,DE
70366,DEUTDEFF,DE
70801,DEUTDEFF,DE
95448,DEUTDEFF,DE
95585,DEUTDEFF,DE
96020,DEUTDEFF,DE
96700,DEUTDEFF,DE
98286,DEUTDEFF,DE
100504,DEUTDEFF,DE
101801,DEUTDEFF,DE
103424,DEUTDEFF,DE
104645,DEUTDEFF,DE
105181,DEUTDEFF,DE
108044,DEUTDEFF,DE
2183,DEUTDEFF,DE
3542,DEUTDEFF,DE
7408,DEUTDEFF,DE
11305,DEUTDEFF,DE
11321,DEUTDEFF,DE
13808,DEUTDEFF,DE
16704,DEUTDEFF,DE
17885,DEUTDEFF,DE
17948,DEUTDEFF,DE
23184,DEUTDEFF,DE
24826,DEUTDEFF,DE
26042,DEUTDEFF,DE
27504,DEUTDEFF,DE
28387,DEUTDEFF,DE
29664,DEUTDEFF,DE
29701,DEUTDEFF,DE
30021,DEUTDEFF,DE
43920,DEUTDEFF,DE
48265,DEUTDEFF,DE
49904,DEUTDEFF,DE
50283,DEUTDEFF,DE
54906,DEUTDEFF,DE
79165,DEUTDEFF,DE
80901,DEUTDEFF,DE
82087,DEUTDEFF,DE
84343,DEUTDEFF,DE
84360,DEUTDEFF,DE
86401,DEUTDEFF,DE
87224,DEUTDEFF,DE
118622,UBSWCHZH,CH
125982,UBSWCHZH,CH
130645,UBSWCHZH,CH
65786,UBSWCHZH,CH
101507,UBSWCHZH,CH
2507,UBSWCHZH,CH
87585,UBSWCHZH,CH
114988,UBSWCHZH,CH
59643,UBSWCHZH,CH
88762,UBSWCHZH,CH
90762,UBSWCHZH,CH
93402,UBSWCHZH,CH
22324,BABOROBB,RO
30787,BABOROBB,RO
63984,BABOROBB,RO
128082,UBSWCHZH,CH
77221,UBSWCHZH,CH
85222,UBSWCHZH,CH
137220,UBSWCHZH,CH
149461,UBSWCHZH,CH
130388,UBSWCHZH,CH
97946,UBSWCHZH,CH
19048,UBSWCHZH,CH
81783,UBSWCHZH,CH
140305,UBSWCHZH,CH
74945,UBSWCHZH,CH
84000,UBSWCHZH,CH
86240,UBSWCHZH,CH
57140,UBSWCHZH,CH
63384,UBSWCHZH,CH
14565,UBSWCHZH,CH
38581,UBSWCHZH,CH
117725,UBSWCHZH,CH
127008,UBSWCHZH,CH
3704,UBSWCHZH,CH
21504,UBSWCHZH,CH
131486,UBSWCHZH,CH
61864,UBSWCHZH,CH
63301,UBSWCHZH,CH
69843,UBSWCHZH,CH
74920,UBSWCHZH,CH
14706,UBSWCHZH,CH
28608,UBSWCHZH,CH
78524,UBSWCHZH,CH
79565,UBSWCHZH,CH
74908,UBSWCHZH,CH
110721,UBSWCHZH,CH
75326,UBSWCHZH,CH
58322,UBSWCHZH,CH
1448,BABOROBB,RO
3605,BABOROBB,RO
6042,BABOROBB,RO
7085,BABOROBB,RO
7423,BABOROBB,RO
10622,BABOROBB,RO
11484,BABOROBB,RO
16404,BABOROBB,RO
17347,BABOROBB,RO
17843,BABOROBB,RO
18084,BABOROBB,RO
19346,BABOROBB,RO
21441,BABOROBB,RO
33345,BABOROBB,RO
34602,BABOROBB,RO
36168,BABOROBB,RO
36966,BABOROBB,RO
36985,BABOROBB,RO
38223,BABOROBB,RO
40826,BABOROBB,RO
45922,BABOROBB,RO
46084,BABOROBB,RO
48688,BABOROBB,RO
49548,BABOROBB,RO
50146,BABOROBB,RO
51142,BABOROBB,RO
56048,BABOROBB,RO
76248,BABOROBB,RO
76447,BABOROBB,RO
76747,BABOROBB,RO
78428,BABOROBB,RO
78643,BABOROBB,RO
78941,BABOROBB,RO
80622,BABOROBB,RO
83565,BABOROBB,RO
86147,BABOROBB,RO
88147,BABOROBB,RO
89265,BABOROBB,RO
93523,BABOROBB,RO
134425,BABOROBB,RO
136781,BABOROBB,RO
140883,BABOROBB,RO
140940,BABOROBB,RO
142925,BABOROBB,RO
143387,BABOROBB,RO
143486,BABOROBB,RO
